OrderID,Date,Store,Region,Category,Product,Units,Unit_Price,Discount,Revenue,Profit,SalesRep
ORD103253,2023-01-08 05:39:00,Bhubaneswar,East,Groceries,Tea Leaves 500g,2.0,690.45,0.0,1380.9,343.69,V. Reddy
ORD106177,2023-01-08 08:07:00,Bhubaneswar,East,Home Goods,Curtain Set,3.0,1494.1,0.2,3585.84,611.56,P. Verma
ORD100375,2023-01-08 08:36:00,Kolkata,East,Groceries,Spice Combo Pack,3.0,505.88,,1365.88,451.14,V. Reddy
ORD100625,2023-01-08 08:50:00,Kolkata,East,Apparel,Formal Shirt,6.0,1436.9,0.0,8621.4,1375.48,P. Verma
ORD100625,2023-01-08 08:50:00,Kolkata,East,Apparel,Formal Shirt,6.0,1436.9,0.0,8621.4,1375.48,P. Verma
ORD104634,2023-01-08 10:29:00,Hyderabad,South,Electronics,LED Monitor,7.0,1196.04,0.0,8372.28,2661.38,R. Iyer
ORD105040,2023-01-08 11:55:00,Mumbai,West,Toys,Soft Toy Bear,3.0,1544.99,0.05,4403.22,1303.26,R. Iyer
ORD102219,2023-01-08 11:56:00,Hyderabad,South,Electronics,LED Monitor,2.0,2857.05,0.2,4571.28,1314.75,R. Iyer
ORD108358,2023-01-08 12:35:00,Kolkata,East,Apparel,Denim Jeans,1.0,1641.86,0.0,1641.86,217.19,A. Sharma
ORD100393,2023-01-08 16:06:00,Hyderabad,South,Home Goods,Non-stick Pan,10.0,907.89,0.0,9078.9,1651.21,M. Khan
ORD104107,2023-01-08 16:53:00,Mumbai,West,Toys,Building Blocks Set,6.0,1389.42,0.0,8336.52,2445.62,N. Gupta
ORD103088,2023-01-08 18:36:00,Chennai,South,Groceries,Cooking Oil 1L,11.0,672.0,0.0,7392.0,1522.77,S. Nair
ORD109721,2023-01-08 18:40:00,Hyderabad,South,Groceries,Tea Leaves 500g,2.0,651.05,0.0,1302.1,351.6,K. Menon
ORD109839,2023-01-08 20:06:00,Kolkata,East,Groceries,Cooking Oil 1L,7.0,619.89,0.05,4122.27,1078.53,A. Sharma
ORD104401,2023-01-08 20:41:00,Chandigarh,North,Home Goods,Storage Box,3.0,503.07,0.1,1358.29,243.67,R. Iyer
ORD103699,2023-01-08 21:13:00,Hyderabad,South,Toys,Building Blocks Set,7.0,1307.73,0.0,9154.11,2576.1,S. Nair
ORD108750,2023-01-08 22:45:00,Delhi,North,  Electronics,Smartwatch,8.0,3175.28,0.1,134158.3607396012,6117.4,M. Khan
ORD107854,2023-01-09 00:30:00,Chandigarh,North,Apparel,Denim Jeans,14.0,1571.79,0.15,18704.3,4389.14,M. Khan
ORD102768,2023-01-09 02:15:00,Ahmedabad,West,Apparel,Sports Jacket,7.0,2335.84,0.05,15533.34,3470.75,P. Verma
ORD105575,2023-01-09 02:52:00,Chandigarh,North,Apparel,Formal Shirt,5.0,1506.54,0.0,7532.7,2542.36,D. Joshi
ORD105719,2023-01-09 04:34:00,Bhubaneswar,East,Apparel,Saree,12.0,2078.19,0.0,24938.28,3425.89,M. Khan
ORD104181,2023-01-09 05:49:00,Pune,West,Home Goods,Table Lamp,6.0,1363.6,0.05,7772.52,1298.05,V. Reddy
ORD109257,2023-01-09 10:03:00,Ahmedabad,West,Toys,Remote Control Car,14.0,1293.86,0.15,15396.93,4024.09,K. Menon
ORD109783,2023-01-09 12:08:00,Delhi,North,Groceries,Tea Leaves 500g,4.0,417.23,0.0,1668.92,371.43,R. Iyer
ORD104530,2023-01-09 12:36:00,Mumbai,West,Toys,Board Game,8.0,262.13,0.0,2097.04,293.44,D. Joshi
ORD103371,2023-01-09 13:42:00,Chennai,South,Groceries,Cooking Oil 1L,9.0,544.77,0.0,4902.93,1592.95,T. Banerjee
ORD103970,2023-01-09 16:44:00,Patna,East,Groceries,Basmati Rice 5kg,6.0,340.01,0.15,1734.05,277.72,S. Nair
ORD105964,2023-01-09 17:27:00,Patna,East,Toys,Soft Toy Bear,1.0,1269.46,0.1,1142.51,236.86,V. Reddy
ORD107801,2023-01-09 18:08:00,Chennai,South,Electronics  ,LED Monitor,8.0,2559.45,0.0,20475.6,3628.64,V. Reddy
ORD101126,2023-01-09 18:34:00,Chennai,South,Toys,Board Game,12.0,1877.23,0.1,20274.08,6260.57,T. Banerjee
ORD105687,2023-01-09 18:49:00,Ahmedabad,West,Toys,Remote Control Car,6.0,1641.22,0.0,9847.32,2487.53,A. Sharma
ORD109979,2023-01-09 21:52:00,Kolkata,East,Toys,Board Game,1.0,1226.44,0.05,1165.12,286.71,A. Sharma
ORD103110,2023-01-09 22:01:00,Patna,East,Electronics,Smartwatch,1.0,2613.42,0.0,2613.42,517.68,M. Khan
ORD107319,2023-01-09 22:54:00,Mumbai,West,Groceries,Cooking Oil 1L,6.0,477.4,0.0,2864.4,979.02,D. Joshi
ORD109973,2023-01-09 22:54:00,Chandigarh,North,Electronics,Wireless Earbuds,1.0,3846.41,0.0,3846.41,385.85,M. Khan
ORD108674,2023-01-09 23:10:00,Kolkata,East,Electronics,Bluetooth Speaker,9.0,790.49,0.0,7114.41,2223.26,M. Khan
ORD101795,2023-01-09 23:44:00,Kolkata,East,Toys,Board Game,14.0,1006.61,0.0,14092.54,4660.37,M. Khan  
ORD104704,2023-01-10 02:24:00,Pune,West,Electronics,Smartwatch,14.0,1396.28,0.0,19547.92,6698.21,K. Menon
ORD104237,2023-01-10 03:02:00,Bengaluru,South,Apparel,Sports Jacket,13.0,351.81,0.0,4573.53,927.57,A. Sharma
ORD100193,2023-01-10 04:07:00,Lucknow,North,Electronics,Smartwatch,5.0,1705.54,0.2,6822.16,1586.91,A. Sharma
ORD109963,2023-01-10 05:04:00,Mumbai,West,Electronics,Wireless Earbuds,2.0,3242.5,0.15,5512.25,1295.04,S. Nair
ORD107050,2023-01-10 05:50:00,Ahmedabad,West,Home Goods,Non-stick Pan,9.0,,0.0,18141.21,3993.53,S. Nair
ORD101770,2023-01-10 06:11:00,Patna,East,Apparel,Denim Jeans,7.0,1583.23,0.05,10528.48,1996.34,S. Nair
ORD109569,2023-01-10 07:49:00,Bengaluru,South,Toys,Board Game,13.0,793.07,0.15,8763.42,2624.22,D. Joshi
ORD106753,2023-01-10 08:32:00,Ahmedabad,West,Toys,Board Game,8.0,892.08,0.0,7136.64,844.63,M. Khan
ORD109213,2023-01-10 08:34:00,Chandigarh,North,Electronics,Smartwatch,14.0,2067.78,0.0,,5818.77,P. Verma
ORD102910,2023-01-10 09:17:00,Hyderabad,South,Groceries,Cooking Oil 1L,4.0,814.29,,3257.16,569.45,P. Verma
ORD101113,2023-01-10 09:18:00,Patna,East,Apparel,Saree,14.0,1335.69,0.15,15894.71,4883.34,T. Banerjee
ORD102679,2023-01-10 12:25:00,Chandigarh,North,Apparel,Formal Shirt,6.0,2298.12,0.1,12409.85,4196.7,K. Menon
ORD107034,2023-01-10 13:46:00,Ahmedabad,West,Home Goods,Storage Box,14.0,312.43,0.0,4374.02,1017.71,A. Sharma
ORD104589,2023-01-10 13:56:00,Hyderabad,South,Toys,Building Blocks Set,4.0,1470.91,0.2,4706.91,1321.23,V. Reddy
ORD108549,2023-01-10 14:56:00,Delhi,North,Groceries,Basmati Rice 5kg,5.0,861.96,0.0,4309.8,824.7,N. Gupta
ORD101295,2023-01-10 15:05:00,Hyderabad,South,Groceries,Cooking Oil 1L,10.0,755.95,0.2,6047.6,1518.59,T. Banerjee
ORD107898,2023-01-10 17:05:00,Bhubaneswar,East,Electronics,Bluetooth Speaker,1.0,971.62,0.0,,204.69,K. Menon
ORD101150,2023-01-10 17:11:00,Chandigarh,North,Electronics,Smartwatch,1.0,2744.47,0.15,2332.8,603.18,V. Reddy
ORD100470,2023-01-10 17:16:00,Ahmedabad,West,Groceries,Cooking Oil 1L,7.0,684.85,0.0,4793.95,1563.52,K. Menon
ORD108110,2023-01-10 19:29:00,Ahmedabad,West,Home Goods,Non-stick Pan,13.0,1320.95,,17172.35,2506.68,T. Banerjee
ORD107251,2023-01-10 20:36:00,Mumbai,West,Apparel,Cotton Kurta,4.0,414.03,0.0,1656.12,559.46,V. Reddy
ORD109422,2023-01-10 20:46:00,Hyderabad,South,Apparel,Cotton Kurta,10.0,2140.76,0.0,21407.6,6570.05,P. Verma
ORD107684,2023-01-10 22:21:00,Hyderabad,South,Toys,Building Blocks Set,6.0,331.61,0.15,1691.21,403.12,M. Khan
ORD105289,2023-01-10 23:29:00,Hyderabad,South,Groceries,Spice Combo Pack,7.0,126.81,0.0,887.67,165.54, S. Nair 
ORD105753,2023-01-11 02:25:00,Bhubaneswar,East,Electronics,LED Monitor,11.0,2980.75,0.15,27870.01,6051.6,S. Nair
ORD106984,2023-01-11 03:09:00,Kolkata,East,Toys,Puzzle 500pc,9.0,1607.02,0.05,13740.02,3965.62,D. Joshi
ORD104957,2023-01-11 03:18:00,Kolkata,East,Toys,Soft Toy Bear,4.0,1903.51,0.0,7614.04,2084.25,A. Sharma
ORD102445,2023-01-11 03:23:00,Chennai,South,Electronics,Bluetooth Speaker,3.0,2206.41,0.0,6619.23,793.95,R. Iyer
ORD101766,2023-01-11 04:01:00,Lucknow,North,Home Goods,Curtain Set,1.0,891.45,0.0,891.45,143.95,P. Verma
ORD104023,2023-01-11 05:06:00,Pune,West,Groceries,Tea Leaves 500g,9.0,522.82,0.2,3764.3,902.71,V. Reddy
ORD105558,2023-01-11 06:15:00,Mumbai,West,  Toys,Soft Toy Bear,7.0,628.31,0.1,3958.35,1283.49,P. Verma  
ORD105296,2023-01-11 06:37:00,Bhubaneswar,East,Groceries,Basmati Rice 5kg,14.0,466.61,0.0,6532.54,1431.51,N. Gupta
ORD108815,2023-01-11 08:46:00,Bengaluru,South,Groceries,Wheat Flour 10kg,9.0,287.76,0.0,2589.84,658.0,N. Gupta
ORD108187,2023-01-11 10:29:00,Chandigarh,North,Groceries,Tea Leaves 500g,12.0,308.39,0.05,3515.65,927.97,S. Nair
ORD107296,2023-01-11 10:32:00,Hyderabad,South,Apparel,Sports Jacket,7.0,2028.26,0.0,14197.82,3206.28,M. Khan
ORD104318,2023-01-11 10:38:00,Delhi,North,Apparel,Sports Jacket,4.0,1229.0,0.1,4424.4,994.05,S. Nair
ORD102068,2023-01-11 14:15:00,Mumbai,West,Home Goods,Non-stick Pan,14.0,2129.11,0.1,26826.79,9366.44,V. Reddy
ORD108378,2023-01-11 17:14:00,Bhubaneswar,East,Electronics,Power Bank,10.0,3072.54,0.1,27652.86,2790.8,N. Gupta
ORD100637,2023-01-11 18:14:00,Bhubaneswar,East,Home Goods,Non-stick Pan,5.0,1165.6,0.0,5828.0,1472.48,N. Gupta
ORD106208,2023-01-11 19:01:00,Bengaluru,South,Groceries,Wheat Flour 10kg,2.0,523.56,0.05,994.76,336.21,R. Iyer
ORD105057,2023-01-11 21:28:00,Kolkata,East,Home Goods,Storage Box,5.0,704.95,0.0,3524.75,641.97,T. Banerjee
ORD102158,2023-01-11 22:23:00,Pune,West,Electronics,Wireless Earbuds,4.0,797.96,0.0,3191.84,439.56,T. Banerjee
ORD104930,2023-01-11 23:42:00,Chennai,South,Toys,Puzzle 500pc,3.0,162.86,0.0,488.58,158.01,N. Gupta
ORD106066,2023-01-12 00:20:00,Lucknow,North,Apparel,Saree,11.0,1310.72,0.05,13697.02,,R. Iyer
ORD100373,2023-01-12 00:36:00,Patna,East,Home Goods  ,Curtain Set,5.0,669.16,0.15,2843.93,972.18,A. Sharma
ORD100197,2023-01-12 01:08:00,Ahmedabad,West,Toys,Building Blocks Set,8.0,1835.94,0.1,13218.77,2787.07,V. Reddy
ORD109367,2023-01-12 03:01:00,Chennai,South,Toys,Soft Toy Bear,6.0,1046.87,0.1,5653.1,1474.83,N. Gupta
ORD105394,2023-01-12 05:10:00,Chandigarh,North,Groceries  ,Basmati Rice 5kg,3.0,184.38,0.15,470.17,126.18,V. Reddy
ORD101742,2023-01-12 05:35:00,Kolkata,East,Toys,Puzzle 500pc,5.0,1963.14,0.05,,2027.03,  M. Khan
ORD107699,2023-01-12 05:37:00,Bengaluru,South,Groceries,Tea Leaves 500g,10.0,480.63,0.15,4085.36,574.0,N. Gupta
ORD104978,2023-01-12 08:40:00,Bengaluru,South,Electronics,Wireless Earbuds,3.0,2896.71,0.0,8690.13,2115.46,M. Khan
ORD102319,2023-01-12 12:01:00,Kolkata,East,Groceries,Wheat Flour 10kg,13.0,436.58,0.2,4540.43,1102.64,N. Gupta
ORD103501,2023-01-12 14:16:00,Hyderabad,South,Groceries,Tea Leaves 500g,10.0,587.6,0.0,38536.42930334091,861.07,D. Joshi
ORD100629,2023-01-12 14:52:00,Pune,West,Groceries,Wheat Flour 10kg,1.0,869.39,0.0,869.39,194.18,N. Gupta
ORD108467,2023-01-12 16:51:00,Kolkata,East,Electronics,LED Monitor,13.0,1787.15,0.05,22071.3,2534.54,V. Reddy
ORD107408,2023-01-12 17:47:00,Delhi,North,Toys,Puzzle 500pc,10.0,588.12,0.05,5587.14,724.9,K. Menon
ORD107727,2023-01-12 17:54:00,Kolkata,East,Groceries,Wheat Flour 10kg,6.0,400.09,0.05,2280.51,519.86,M. Khan
ORD101167,2023-01-12 19:25:00,Mumbai,West,Groceries,Wheat Flour 10kg,7.0,109.5,0.0,766.5,154.2,R. Iyer
ORD100678,2023-01-12 20:25:00,Pune,West,Apparel,Saree,3.0,1498.42,0.05,,1125.49,P. Verma
ORD104156,2023-01-12 21:17:00,Kolkata,East,Toys,Puzzle 500pc,6.0,1861.94,0.0,11171.64,2123.78,T. Banerjee
ORD105432,2023-01-12 21:25:00,Mumbai,West,Apparel,Sports Jacket,6.0,1739.28,0.1,9392.11,2342.72,V. Reddy
ORD109946,2023-01-12 22:53:00,Kolkata,East,Home Goods,Storage Box,10.0,1502.85,0.0,15028.5,2550.43,M. Khan
ORD107135,2023-01-12 22:54:00,Bhubaneswar,East,Groceries,Spice Combo Pack,1.0,224.93,0.0,224.93,22.67,A. Sharma
ORD105283,2023-01-12 23:05:00,Chennai,South,Toys,Board Game,6.0,1011.6,0.05,5766.12,1219.76,R. Iyer
ORD108874,2023-01-12 23:40:00,Patna,East,Apparel,Denim Jeans,14.0,742.99,0.15,8841.58,2459.98,A. Sharma
ORD100704,2023-01-13 00:29:00,Ahmedabad,West,Electronics,Smartwatch,12.0,1422.7,0.1,15365.16,2281.52,D. Joshi
ORD101580,2023-01-13 00:30:00,Lucknow,North,Toys,Building Blocks Set,2.0,1663.0,0.0,3326.0,634.94,A. Sharma
ORD103010,2023-01-13 00:41:00,Bhubaneswar,East,Apparel,Cotton Kurta,4.0,2122.24,0.0,8488.96,1386.63,D. Joshi
ORD103126,2023-01-13 00:55:00,Kolkata,East,Apparel,Denim Jeans,5.0,2373.4,0.1,10680.3,2633.37,S. Nair
ORD108410,2023-01-13 01:09:00,Pune,West,Toys,Building Blocks Set,8.0,969.25,0.1,6978.6,1777.33,V. Reddy
ORD109008,2023-01-13 01:38:00,Chandigarh,North,Home Goods,Bedsheet Set,4.0,1505.38,0.0,6021.52,1500.1,M. Khan
ORD109654,2023-01-13 01:55:00,Hyderabad,South,Electronics,LED Monitor,2.0,1291.72,0.15,2195.92,511.64,A. Sharma
ORD109521,2023-01-13 02:55:00,Chennai,South,Home Goods,Bedsheet Set,14.0,2516.58,0.1,31708.91,6138.76,M. Khan
ORD100616,2023-01-13 03:15:00,Lucknow,North,Groceries,Tea Leaves 500g,9.0,302.03,0.15,2310.53,264.67,R. Iyer
ORD108941,2023-01-13 03:38:00,Bhubaneswar,East,Toys,Remote Control Car,13.0,1078.43,0.0,14019.59,3147.26,P. Verma
ORD108819,2023-01-13 04:50:00,Chennai,South,Toys,Remote Control Car,14.0,639.41,0.1,8056.57,1997.85,D. Joshi
ORD108066,2023-01-13 05:38:00,Ahmedabad,West,Toys,Remote Control Car,13.0,1404.86,0.1,16436.86,4207.16,R. Iyer
ORD102233,2023-01-13 05:58:00,Chandigarh,North,Home Goods,Storage Box,4.0,2449.77,0.0,41505.85118256473,2715.31,V. Reddy
ORD102399,2023-01-13 06:21:00,Bhubaneswar,East,Home Goods,Bedsheet Set,7.0,781.13,0.0,5467.91,1630.26,M. Khan
ORD108802,2023-01-13 07:18:00,Kolkata,East,Apparel,Cotton Kurta,12.0,1516.56,0.0,144103.53228973175,6303.75,V. Reddy
ORD101524,2023-01-13 08:14:00,Kolkata,East,Apparel,Sports Jacket,13.0,900.41,0.15,9949.53,2370.73,R. Iyer
ORD105683,2023-01-13 09:27:00,Lucknow,North,Electronics,Smartwatch,9.0,2497.66,,20231.05,6800.5,A. Sharma
ORD101678,2023-01-13 09:41:00,Chandigarh,North,Home Goods,Storage Box,10.0,2236.71,0.1,20130.39,4014.79,P. Verma
ORD109303,2023-01-13 09:49:00,Lucknow,North,Toys,Soft Toy Bear,9.0,1208.57,0.0,10877.13,2926.3,M. Khan
ORD106932,2023-01-13 10:00:00,Mumbai,West,Home Goods,Storage Box,5.0,1180.5,0.05,5607.38,1239.36,M. Khan
ORD109662,2023-01-13 11:07:00,Ahmedabad,West,Toys,Soft Toy Bear,2.0,1438.86,0.05,2733.83,805.38,V. Reddy
ORD105765,2023-01-13 12:21:00,Mumbai,West,Electronics,LED Monitor,4.0,2244.47,0.05,8528.99,2975.61,P. Verma
ORD100939,2023-01-13 12:25:00,Lucknow,North,Groceries,Wheat Flour 10kg,12.0,182.64,0.1,1972.51,537.26,V. Reddy
ORD106241,2023-01-13 15:29:00,Lucknow,North,  Toys,Soft Toy Bear,7.0,180.74,0.0,1265.18,217.27,D. Joshi
ORD108650,2023-01-13 15:48:00,Lucknow,North,Electronics,Bluetooth Speaker,7.0,2476.06,0.0,17332.42,3622.72,K. Menon
ORD108773,2023-01-13 16:05:00,Lucknow,North,Apparel,Formal Shirt,1.0,1906.64,0.0,1906.64,502.92,D. Joshi
ORD106829,2023-01-13 18:52:00,Ahmedabad,West,Home Goods,Bedsheet Set,8.0,1260.33,0.0,10082.64,2895.6,A. Sharma
ORD105591,2023-01-13 18:59:00,Kolkata,East,Apparel,Formal Shirt,11.0,1830.47,,20135.17,2904.62, P. Verma 
ORD102852,2023-01-13 19:10:00,Mumbai,West,Electronics,Wireless Earbuds,4.0,2044.01,0.05,7767.24,1768.65,A. Sharma
ORD103840,2023-01-13 19:20:00,Bhubaneswar,East,Toys,Puzzle 500pc,6.0,681.89,0.15,3477.64,925.0,T. Banerjee
ORD101257,2023-01-13 19:39:00,Bhubaneswar,East,Electronics,Bluetooth Speaker,2.0,3713.09,0.0,7426.18,2522.16,M. Khan
ORD101730,2023-01-13 19:49:00,Mumbai,West,Apparel,Sports Jacket,14.0,1780.46,0.0,24926.44,8647.74,A. Sharma
ORD101828,2023-01-13 20:24:00,Pune,West,Electronics,Smartwatch,9.0,740.56,0.0,6665.04,1536.22,D. Joshi
ORD104350,2023-01-13 21:05:00,Bengaluru,South,Groceries,Tea Leaves 500g,1.0,192.53,0.05,182.9,49.41,M. Khan
ORD106916,2023-01-13 21:23:00,Bengaluru,South,Electronics,Wireless Earbuds,4.0,900.36,0.05,3421.37,539.13,D. Joshi
ORD104364,2023-01-13 23:04:00,Lucknow,North,Home Goods,Storage Box,14.0,1402.1,0.05,18647.93,3423.9,T. Banerjee
ORD106681,2023-01-13 23:12:00,Lucknow,North,Toys,Board Game,10.0,1577.91,0.1,14201.19,,P. Verma  
ORD108686,2023-01-13 23:21:00,Ahmedabad,West,Electronics,Bluetooth Speaker,2.0,3624.99,0.1,6524.98,1320.77,V. Reddy
ORD100049,2023-01-13 23:42:00,Hyderabad,South,Toys,Board Game,6.0,1895.0,0.15,9664.5,,N. Gupta
ORD103267,2023-01-14 02:13:00,Kolkata,East,  Groceries,Cooking Oil 1L,,445.47,0.05,5501.55,1216.37,T. Banerjee
ORD103384,2023-01-14 03:49:00,Mumbai,West,Home Goods,Table Lamp,12.0,901.15,0.0,10813.8,2906.27,D. Joshi
ORD105019,2023-01-14 06:12:00,Patna,East,Groceries,Basmati Rice 5kg,8.0,365.38,0.15,2484.58,323.7,T. Banerjee  
ORD104922,2023-01-14 07:03:00,Chandigarh,North,Toys,Building Blocks Set,8.0,1894.9,0.0,15159.2,3572.54,P. Verma
ORD100866,2023-01-14 08:19:00,Pune,West,Groceries,Cooking Oil 1L,2.0,710.4,0.05,1349.76,237.91,K. Menon
ORD109044,2023-01-14 08:46:00,Pune,West,Apparel,Sports Jacket,5.0,374.61,0.05,1779.4,570.23,R. Iyer
ORD106259,2023-01-14 08:52:00,Lucknow,North,Toys,Soft Toy Bear,12.0,1134.43,0.0,13613.16,4206.69,P. Verma
ORD109438,2023-01-14 09:19:00,Delhi,North,Electronics,Power Bank,7.0,1255.35,0.1,7908.7,2185.43,S. Nair
ORD107723,2023-01-14 09:40:00,Hyderabad,South,Groceries,Tea Leaves 500g,7.0,456.1,0.1,2873.43,402.68,R. Iyer
ORD103851,2023-01-14 13:25:00,Chandigarh,North,Toys,Soft Toy Bear,13.0,610.48,0.0,7936.24,814.5, K. Menon 
ORD107487,2023-01-14 14:51:00,Chandigarh,North,Electronics,Wireless Earbuds,14.0,1045.82,0.0,,1480.05,D. Joshi
ORD105803,2023-01-14 15:00:00,Ahmedabad,West,Electronics,Bluetooth Speaker,1.0,1196.97,0.0,1196.97,125.87,S. Nair
ORD103615,2023-01-14 15:10:00,Chennai,South,Groceries,Cooking Oil 1L,11.0,297.93,0.05,3113.37,671.88,D. Joshi
ORD107554,2023-01-14 15:14:00,Bengaluru,South,Apparel,Formal Shirt,14.0,1612.72,0.1,20320.27,4305.76,V. Reddy
ORD103710,2023-01-14 15:22:00,Lucknow,North,Electronics,Smartwatch,14.0,3915.8,0.05,52080.14,11251.94,S. Nair
ORD106222,2023-01-14 17:25:00,Chennai,South,Groceries,Basmati Rice 5kg,7.0,867.9,0.0,6075.3,963.17,D. Joshi
ORD106908,2023-01-14 18:40:00,Pune,West,Apparel,Formal Shirt,5.0,1703.75,0.1,7666.88,,P. Verma
ORD100902,2023-01-14 20:04:00,Delhi,North,Groceries,Cooking Oil 1L,14.0,192.85,0.05,2564.9,480.42,V. Reddy
ORD100181,2023-01-14 20:28:00,Bhubaneswar,East,Electronics,LED Monitor,2.0,3006.67,0.1,5412.01,1660.3,S. Nair
ORD106912,2023-01-14 21:35:00,Mumbai,West,Toys,Soft Toy Bear,13.0,1353.42,0.1,15835.01,4824.91,
ORD105309,2023-01-14 22:12:00,Hyderabad,South,Groceries,Tea Leaves 500g,2.0,359.82,0.0,719.64,136.67,N. Gupta
ORD108963,2023-01-14 23:06:00,Chennai,South,Apparel,Cotton Kurta,5.0,341.75,0.0,1708.75,499.97,P. Verma
ORD102762,2023-01-14 23:42:00,Patna,East,Apparel,Saree,8.0,529.81,0.0,4238.48,1473.63,V. Reddy  
ORD106755,2023-01-15 00:48:00,Kolkata,East,Apparel,Denim Jeans,5.0,2386.07,0.0,11930.35,1338.81,D. Joshi
ORD103319,2023-01-15 01:28:00,Chennai,South,Electronics,Bluetooth Speaker,7.0,1550.54,0.0,10853.78,2823.92,M. Khan
ORD108616,2023-01-15 01:57:00,Chennai,South,Groceries,Basmati Rice 5kg,7.0,581.31,0.05,3865.71,1020.02,K. Menon
ORD100385,2023-01-15 04:34:00,Bhubaneswar,East,Groceries,Wheat Flour 10kg,14.0,881.91,0.0,12346.74,2971.61,P. Verma
ORD104070,2023-01-15 04:43:00,Ahmedabad,West,Home Goods,Table Lamp,6.0,1695.23,0.05,9662.81,2366.82,M. Khan
ORD102919,2023-01-15 06:28:00,Chandigarh,North,Electronics,Wireless Earbuds,13.0,3646.11,0.1,42659.49,12828.47,T. Banerjee
ORD105736,2023-01-15 07:57:00,Bengaluru,South,Toys,Remote Control Car,8.0,422.59,0.05,3211.68,756.43,K. Menon
ORD100869,2023-01-15 09:59:00,Bengaluru,South,Groceries,Spice Combo Pack,13.0,257.59,0.1,3013.8,888.64,P. Verma
ORD100411,2023-01-15 10:42:00,Kolkata,East,Home Goods,Curtain Set,13.0,1323.92,0.0,17210.96,3776.66,R. Iyer
ORD105951,2023-01-15 11:39:00,Chennai,South,Home Goods,Table Lamp,12.0,760.13,0.0,9121.56,950.45,A. Sharma
ORD102235,2023-01-15 13:10:00,Lucknow,North,Toys,Soft Toy Bear,12.0,660.45,0.0,7925.4,2488.32,K. Menon
ORD100760,2023-01-15 18:03:00,Delhi,North,Toys,Board Game,1.0,1665.15,0.0,1665.15,447.98,N. Gupta
ORD107764,2023-01-15 18:21:00,Kolkata,East,Toys,Soft Toy Bear,8.0,999.7,0.0,7997.6,1121.78,P. Verma
ORD104157,2023-01-15 18:30:00,Lucknow,North,Home Goods,Curtain Set,8.0,1099.66,0.0,8797.28,1126.33,R. Iyer
ORD106746,2023-01-15 20:06:00,Chandigarh,North,Groceries,Basmati Rice 5kg,5.0,667.23,0.0,3336.15,827.63,P. Verma
ORD105205,2023-01-15 20:16:00,Bengaluru,South,Home Goods,Bedsheet Set,4.0,2585.08,0.0,10340.32,2829.81,A. Sharma
ORD108604,2023-01-15 23:46:00,Pune,West,Toys,Board Game,7.0,1246.4,0.0,8724.8,2243.6,T. Banerjee
ORD105856,2023-01-16 02:13:00,Lucknow,North,Toys,Remote Control Car,10.0,1065.04,0.0,10650.4,2877.46,K. Menon
ORD106172,2023-01-16 03:25:00,Pune,West,Home Goods,Bedsheet Set,13.0,1472.89,0.0,19147.57,6649.43,S. Nair
ORD107215,2023-01-16 03:39:00,Lucknow,North,Toys,Remote Control Car,5.0,757.18,0.0,3785.9,962.82,K. Menon
ORD107681,2023-01-16 04:17:00,Patna,East,Home Goods,Storage Box,5.0,2205.58,0.05,10476.5,2749.75,M. Khan
ORD106073,2023-01-16 04:28:00,Hyderabad,South,Home Goods,Bedsheet Set,7.0,816.59,0.15,4858.71,637.48,R. Iyer
ORD107425,2023-01-16 06:54:00,Pune,West,Groceries,Cooking Oil 1L,1.0,234.1,0.0,234.1,73.41,V. Reddy
ORD108383,2023-01-16 06:55:00,Pune,West,Home Goods,Table Lamp,8.0,2405.95,0.0,19247.6,4171.31,D. Joshi
ORD106423,2023-01-16 06:57:00,Ahmedabad,West,Electronics,Wireless Earbuds,4.0,941.63,0.1,3389.87,1180.29,R. Iyer
ORD104378,2023-01-16 07:46:00,Pune,West,Electronics,Smartwatch,5.0,2298.76,0.0,11493.8,2974.24,N. Gupta
ORD100090,2023-01-16 07:54:00,Patna,East,Toys,Puzzle 500pc,14.0,659.51,0.0,9233.14,3036.7,T. Banerjee
ORD101716,2023-01-16 09:58:00,Lucknow,North,Toys,Puzzle 500pc,4.0,1570.03,0.0,6280.12,1451.76,A. Sharma
ORD105460,2023-01-16 11:24:00,Pune,West,Apparel,Sports Jacket,6.0,1799.8,0.2,8639.04,973.08,D. Joshi
ORD102476,2023-01-16 12:41:00,Patna,East,Electronics,Smartwatch,3.0,2149.02,0.0,6447.06,,V. Reddy
ORD106411,2023-01-16 13:34:00,Pune,West,Electronics,Smartwatch,4.0,3447.23,0.0,13788.92,3651.0,M. Khan
ORD109944,2023-01-16 14:58:00,Ahmedabad,West,Toys,Puzzle 500pc,6.0,1922.37,0.1,10380.8,3082.33,N. Gupta
ORD100838,2023-01-16 17:20:00,Hyderabad,South,Home Goods,Curtain Set,14.0,2032.09,0.0,28449.26,8698.58,T. Banerjee
ORD103564,2023-01-16 17:28:00,Kolkata,East,Groceries,Cooking Oil 1L,4.0,134.17,0.0,536.68,123.93,A. Sharma
ORD104692,2023-01-16 18:06:00,Delhi,North,Apparel,Denim Jeans,7.0,1436.29,0.1,9048.63,2199.07,R. Iyer
ORD107987,2023-01-16 19:21:00,Kolkata,East,Home Goods,Bedsheet Set,14.0,2719.41,0.15,32360.98,7314.5,R. Iyer
